time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-08-04T23:33:17.150Z,19.4068336,-155.2843323,0.44,2.09,ml,22,42,0.01077,0.12,hv,hv70522837,2018-08-04T23:38:58.060Z,"5km WSW of Volcano, Hawaii",earthquake,0.15,0.17,0.34,14,automatic,hv,hv
2018-08-04T23:13:15.340Z,19.3983326,-155.2940063,1.77,2.65,ml,18,69,0.008286,0.23,hv,hv70522767,2018-08-04T23:18:56.050Z,"6km WSW of Volcano, Hawaii",earthquake,0.43,0.39,0.4,21,automatic,hv,hv
2018-08-04T22:35:26.680Z,19.3896675,-155.2871704,0.52,2.27,ml,19,66,0.006021,0.24,hv,hv70522672,2018-08-04T22:41:07.490Z,"6km SW of Volcano, Hawaii",earthquake,0.25,0.28,0.34,14,automatic,hv,hv
2018-08-04T22:32:19.650Z,19.3845005,-155.2653351,0.06,1.76,ml,17,75,0.01299,0.23,hv,hv70522662,2018-08-04T22:37:59.670Z,"5km SSW of Volcano, Hawaii",earthquake,0.24,0.35,0.27,4,automatic,hv,hv
2018-08-04T22:31:38.710Z,19.4083328,-155.2593384,1.11,1.88,ml,13,167,0.003769,0.1,hv,hv70522657,2018-08-04T22:37:19.650Z,"3km SW of Volcano, Hawaii",earthquake,0.3,0.34,0.18,4,automatic,hv,hv
2018-08-04T22:11:16.890Z,19.3945007,-155.286499,0.42,1.85,ml,19,48,0.008372,0.12,hv,hv70522577,2018-08-04T22:16:55.770Z,"6km SW of Volcano, Hawaii",earthquake,0.18,0.22,0.22,6,automatic,hv,hv
2018-08-04T21:37:26.680Z,19.3916664,-155.2601624,1.03,2.44,ml,21,80,0.008572,0.13,hv,hv70522462,2018-08-04T21:43:05.070Z,"4km SSW of Volcano, Hawaii",earthquake,0.19,0.24,0.29,15,automatic,hv,hv
2018-08-04T21:35:26.760Z,19.4086666,-155.2848358,1.47,2.37,ml,32,28,0.008975,0.2,hv,hv70522457,2018-08-04T21:41:05.970Z,"5km WSW of Volcano, Hawaii",earthquake,0.29,0.16,0.36,20,automatic,hv,hv
2018-08-04T21:20:23.460Z,19.4330006,-155.2593384,1.34,1.95,ml,12,221,0.009834,0.25,hv,hv70522407,2018-08-04T21:26:04.740Z,"2km W of Volcano, Hawaii",earthquake,0.85,0.48,0.4,6,automatic,hv,hv
2018-08-04T21:07:42.780Z,19.4163342,-155.2736664,1.39,1.71,ml,9,168,0.00916,0.11,hv,hv70522377,2018-08-04T21:14:44.240Z,"4km WSW of Volcano, Hawaii",earthquake,0.44,0.31,0.26,6,automatic,hv,hv
2018-08-04T21:06:42.580Z,19.3934994,-155.2769928,0.41,2.05,ml,20,53,0.003668,0.13,hv,hv70522367,2018-08-04T21:12:22.670Z,"5km SW of Volcano, Hawaii",earthquake,0.16,0.22,0.27,11,automatic,hv,hv
2018-08-04T21:04:05.300Z,19.3861675,-155.2675018,1.03,2.22,ml,18,107,0.01083,0.14,hv,hv70522362,2018-08-04T21:09:46.250Z,"5km SSW of Volcano, Hawaii",earthquake,0.23,0.28,0.28,14,automatic,hv,hv
2018-08-04T20:56:09.890Z,19.3898333,-155.268,0.3,3.47,ml,26,69,0.007661,0.1,hv,hv70522347,2018-10-16T15:34:08.040Z,"5km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.158,20,reviewed,hv,hv
2018-08-04T20:41:14.840Z,19.3988342,-155.2716675,0.59,1.71,ml,19,58,0.00392,0.1,hv,hv70522292,2018-08-04T20:46:54.980Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.29,0.26,6,automatic,hv,hv
2018-08-04T20:40:45.920Z,19.3974991,-155.2783356,1.35,1.82,ml,6,159,0.01137,0.11,hv,hv70522287,2018-08-04T20:46:27.490Z,"5km SW of Volcano, Hawaii",earthquake,0.47,0.4,0.25,9,automatic,hv,hv
2018-08-04T20:37:41.540Z,19.399334,-155.2825012,2.56,1.82,ml,17,54,0.009246,0.15,hv,hv70522277,2018-08-04T20:43:22.730Z,"5km SW of Volcano, Hawaii",earthquake,0.32,0.45,0.19,10,automatic,hv,hv
2018-08-04T20:26:48.930Z,19.4273338,-155.2528381,1.69,1.94,ml,15,209,0.00876,0.16,hv,hv70522257,2018-08-04T20:32:31.080Z,"1km WSW of Volcano, Hawaii",earthquake,0.55,0.39,0.39,6,automatic,hv,hv
