time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-05-28T22:50:48.770Z,19.4104996,-155.2615051,1.1,2.56,ml,30,48,0.002203,0.14,hv,hv70202052,2018-05-28T22:56:27.080Z,"3km SW of Volcano, Hawaii",earthquake,0.24,0.15,0.34,13,automatic,hv,hv
2018-05-28T22:45:01.020Z,19.4176674,-155.2743378,1.05,2.3,ml,18,50,0.007691,0.13,hv,hv70202032,2018-05-28T22:50:43.010Z,"4km WSW of Volcano, Hawaii",earthquake,0.23,0.19,0.33,3,automatic,hv,hv
2018-05-28T22:38:14.010Z,19.4090004,-155.2794952,1.54,2.47,ml,19,70,0.009649,0.23,hv,hv70202012,2018-05-28T22:43:54.370Z,"5km WSW of Volcano, Hawaii",earthquake,0.45,0.34,0.25,11,automatic,hv,hv
2018-05-28T22:34:37.850Z,19.3929996,-155.2624969,-0.72,2.33,md,10,118,0.006191,0.2,hv,hv70201982,2018-05-28T22:37:24.290Z,"4km SSW of Volcano, Hawaii",earthquake,0.24,0.53,0.89,3,automatic,hv,hv
2018-05-28T22:28:34.320Z,19.4031658,-155.2646637,1.19,2.05,md,12,103,0.005065,0.17,hv,hv70201962,2018-05-28T22:31:29.520Z,"4km SW of Volcano, Hawaii",earthquake,0.58,0.34,0.54,6,automatic,hv,hv
2018-05-28T22:21:48.860Z,19.4080009,-155.2681732,0.74,2.03,ml,16,81,0.008823,0.13,hv,hv70201947,2018-05-28T22:27:28.860Z,"4km SW of Volcano, Hawaii",earthquake,0.27,0.24,0.53,3,automatic,hv,hv
2018-05-28T22:21:15.270Z,19.4239998,-155.2785034,1.21,2.09,ml,16,59,0.001152,0.12,hv,hv70201942,2018-05-28T22:26:51.730Z,"4km W of Volcano, Hawaii",earthquake,0.23,0.14,0.44,4,automatic,hv,hv
2018-05-28T22:10:55.800Z,19.4091663,-155.2584991,1.19,2.13,ml,15,139,0.003183,0.15,hv,hv70201922,2018-05-28T22:16:35.580Z,"3km SW of Volcano, Hawaii",earthquake,0.34,0.28,0.23,4,automatic,hv,hv
2018-05-28T22:08:06.000Z,19.3996658,-155.2714996,0.65,2.43,ml,20,60,0.00473,0.2,hv,hv70201912,2018-08-28T16:27:59.040Z,"4km SW of Volcano, Hawaii",earthquake,0.22,0.3,0.23,5,automatic,hv,hv
2018-05-28T22:02:48.120Z,19.4021664,-155.2493286,1.87,1.77,md,11,132,0.01402,0.22,hv,hv70201897,2018-05-28T22:05:41.010Z,"3km SSW of Volcano, Hawaii",earthquake,0.62,0.55,0.23,6,automatic,hv,hv
2018-05-28T22:01:13.180Z,19.4096661,-155.2698364,0.83,1.99,ml,18,49,0.009704,0.13,hv,hv70201892,2018-05-28T22:06:52.980Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.19,0.24,3,automatic,hv,hv
2018-05-28T22:00:43.600Z,19.4396667,-155.2741699,2.44,1.99,ml,9,307,0.01394,0.15,hv,hv70201887,2018-05-28T22:06:23.860Z,"3km WNW of Volcano, Hawaii",earthquake,1.44,0.48,0.47,3,automatic,hv,hv
2018-05-28T21:55:46.930Z,19.4,-155.2738333,0.31,2.32,ml,28,52,0.004611,0.08,hv,hv70201882,2018-05-29T02:23:41.040Z,"5km SW of Volcano, Hawaii",earthquake,0.16,0.13,0.167,18,reviewed,hv,hv
2018-05-28T21:47:46.050Z,19.4200001,-155.2883301,-0.02,2.54,ml,14,77,0.0004836,0.32,hv,hv70201862,2018-05-28T21:53:26.150Z,"5km WSW of Volcano, Hawaii",earthquake,0.49,0.23,0.3,6,automatic,hv,hv
2018-05-28T21:34:15.270Z,19.4058342,-155.2891693,1.39,2,md,16,67,0.01432,0.22,hv,hv70201812,2018-05-28T21:37:04.350Z,"6km WSW of Volcano, Hawaii",earthquake,0.39,0.3,0.36,6,automatic,hv,hv
2018-05-28T21:27:50.310Z,19.4136658,-155.2741699,1.38,2.85,ml,50,25,0.01018,0.26,hv,hv70201797,2018-08-28T16:27:58.040Z,"4km WSW of Volcano, Hawaii",earthquake,0.32,0.15,3.25,31,automatic,hv,hv
2018-05-28T21:02:40.860Z,19.4158325,-155.280838,0.84,2.35,ml,14,58,0.003574,0.15,hv,hv70201737,2018-05-28T21:08:20.040Z,"4km WSW of Volcano, Hawaii",earthquake,0.23,0.19,0.25,8,automatic,hv,hv
2018-05-28T21:00:29.480Z,19.3998337,-155.2761688,2.16,2.77,ml,12,189,0.005042,0.13,hv,hv70201732,2018-05-28T21:06:09.310Z,"5km SW of Volcano, Hawaii",earthquake,0.43,0.35,0.24,12,automatic,hv,hv
2018-05-28T20:59:48.710Z,19.4118328,-155.280838,1.25,2.66,ml,34,37,0.006564,0.17,hv,hv70201727,2018-05-28T21:05:29.130Z,"4km WSW of Volcano, Hawaii",earthquake,0.32,0.19,0.32,15,automatic,hv,hv
2018-05-28T20:57:34.350Z,19.4185009,-155.2608337,1.38,2.38,ml,17,106,0.004514,0.11,hv,hv70201722,2018-05-28T21:03:12.560Z,"2km WSW of Volcano, Hawaii",earthquake,0.29,0.25,2.66,8,automatic,hv,hv
2018-05-28T20:51:04.030Z,19.4279995,-155.2543335,-0.41,2.78,ml,41,66,0.007953,0.25,hv,hv70201692,2018-05-28T20:56:43.860Z,"1km W of Volcano, Hawaii",earthquake,0.23,0.19,2.64,26,automatic,hv,hv
2018-05-28T20:46:22.710Z,19.3911667,-155.2776642,0.36,2.51,ml,17,74,0.005646,0.36,hv,hv70201677,2018-05-28T20:52:02.390Z,"6km SW of Volcano, Hawaii",earthquake,0.51,0.39,0.07,3,automatic,hv,hv
2018-05-28T20:44:16.110Z,19.413166,-155.2786713,1.18,2.15,ml,19,58,0.006799,0.17,hv,hv70201672,2018-05-28T20:49:53.250Z,"4km WSW of Volcano, Hawaii",earthquake,0.32,0.24,3.84,8,automatic,hv,hv
2018-05-28T20:39:56.080Z,19.4015007,-155.2884979,0.47,2.47,ml,18,61,0.01529,0.13,hv,hv70201662,2018-05-28T20:45:32.210Z,"6km WSW of Volcano, Hawaii",earthquake,0.25,0.27,2.91,6,automatic,hv,hv
2018-05-28T20:35:46.510Z,19.4018326,-155.274826,1.62,2.54,ml,29,39,0.006527,0.11,hv,hv70201652,2018-05-28T20:41:24.520Z,"5km SW of Volcano, Hawaii",earthquake,0.27,0.18,0.22,11,automatic,hv,hv
2018-05-28T20:33:08.650Z,19.3910007,-155.269165,0.08,2.43,ml,11,73,0.006062,0.17,hv,hv70201647,2018-05-28T20:38:51.860Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.29,0.44,5,automatic,hv,hv
2018-05-28T20:32:36.770Z,19.4303341,-155.2901611,0.25,2.75,ml,8,85,0.009361,0.13,hv,hv70201642,2018-05-28T20:38:13.110Z,"5km W of Volcano, Hawaii",earthquake,0.39,0.43,0.48,5,automatic,hv,hv
2018-05-28T20:24:58.720Z,19.4115,-155.2693333,0.51,2.8,ml,26,50,0.008944,0.11,hv,hv70201612,2018-08-28T16:27:55.040Z,"3km WSW of Volcano, Hawaii",earthquake,0.21,0.15,0.155,49,reviewed,hv,hv
2018-05-28T20:22:56.640Z,19.4015007,-155.2688293,0.59,2.65,ml,31,58,0.004181,0.24,hv,hv70201602,2018-05-28T20:28:37.010Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.23,0.5,20,automatic,hv,hv
2018-05-28T20:18:53.120Z,19.3991661,-155.2776642,0.53,2.91,ml,32,52,0.005356,0.2,hv,hv70201597,2018-05-28T20:24:31.820Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.21,0.38,17,automatic,hv,hv
2018-05-28T20:18:42.140Z,19.3859997,-155.2793274,2.36,2.73,ml,12,77,0.002315,0.26,hv,hv70201592,2018-05-28T20:24:21.920Z,"6km SW of Volcano, Hawaii",earthquake,0.84,0.51,0.42,20,automatic,hv,hv
2018-05-28T20:14:55.440Z,19.4061661,-155.2718353,0.55,2.2,ml,15,107,0.009599,0.18,hv,hv70201577,2018-05-28T20:20:35.400Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.3,0.32,7,automatic,hv,hv
2018-05-28T20:14:43.570Z,19.4346676,-155.2805023,1.1,2.53,ml,10,149,0.01426,0.35,hv,hv70201572,2018-05-28T20:20:25.040Z,"4km W of Volcano, Hawaii",earthquake,1.3,0.57,0.3,7,automatic,hv,hv
2018-05-28T20:00:56.370Z,19.3921661,-155.2649994,0.39,2.52,ml,15,101,0.006122,0.25,hv,hv70201532,2018-05-28T20:06:34.970Z,"5km SSW of Volcano, Hawaii",earthquake,0.4,0.24,0.23,4,automatic,hv,hv
2018-05-28T19:52:55.890Z,19.4186668,-155.2649994,1.37,2.21,ml,16,92,0.005795,0.11,hv,hv70201512,2018-05-28T19:58:33.460Z,"3km WSW of Volcano, Hawaii",earthquake,0.22,0.18,0.15,3,automatic,hv,hv
2018-05-28T19:47:39.210Z,19.3951664,-155.2788391,1.08,2.53,ml,21,49,0.004909,0.19,hv,hv70201502,2018-05-28T19:53:17.240Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.27,0.28,7,automatic,hv,hv
2018-05-28T19:43:03.580Z,19.3833332,-155.2700043,1.87,1.88,md,11,80,0.0115,0.15,hv,hv70201492,2018-05-28T19:46:07.720Z,"6km SSW of Volcano, Hawaii",earthquake,0.56,0.52,0.12,7,automatic,hv,hv
2018-05-28T19:43:02.650Z,19.3821659,-155.2581635,-0.16,2.37,ml,11,195,0.007275,0.29,hv,hv70201487,2018-05-28T19:48:42.640Z,"5km SSW of Volcano, Hawaii",earthquake,0.67,0.38,0.19,4,automatic,hv,hv
2018-05-28T19:37:21.790Z,19.3894997,-155.2741699,1.75,1.83,md,12,101,0.005859,0.13,hv,hv70201472,2018-05-28T19:40:21.440Z,"5km SW of Volcano, Hawaii",earthquake,0.47,0.29,0.42,5,automatic,hv,hv
2018-05-28T19:27:57.460Z,19.4153328,-155.2698364,1.08,1.85,md,19,61,0.009939,0.16,hv,hv70201437,2018-05-28T19:31:00.210Z,"3km WSW of Volcano, Hawaii",earthquake,0.31,0.24,0.53,10,automatic,hv,hv
2018-05-28T19:23:05.690Z,19.3999996,-155.2476654,-0.49,2.76,ml,8,193,0.01482,0.14,hv,hv70201417,2018-05-28T19:28:45.810Z,"3km SSW of Volcano, Hawaii",earthquake,0.49,1.05,0.37,4,automatic,hv,hv
2018-05-28T19:23:05.690Z,19.4101658,-155.2769928,0.64,2.33,ml,19,50,0.01003,0.19,hv,hv70201422,2018-05-28T19:28:53.900Z,"4km WSW of Volcano, Hawaii",earthquake,0.27,0.3,0.24,5,automatic,hv,hv
2018-05-28T19:10:31.750Z,19.4055004,-155.2731628,1.17,2.44,ml,17,59,0.009871,0.15,hv,hv70201387,2018-05-29T03:13:10.025Z,"4km SW of Volcano, Hawaii",earthquake,0.35,0.28,0.23,10,automatic,hv,hv
2018-05-28T19:05:50.380Z,19.4093333,-155.2711667,0.49,2.61,md,27,51,0.011,0.09,hv,hv70201377,2018-08-28T16:27:53.040Z,"4km SW of Volcano, Hawaii",earthquake,0.18,0.14,0.146,9,reviewed,hv,hv
2018-05-28T19:05:06.720Z,19.4036667,-155.29,1.2,2.6,md,14,117,0.015,0.07,hv,hv70201372,2018-08-28T16:27:53.040Z,"6km WSW of Volcano, Hawaii",earthquake,0.24,0.32,0.141,5,reviewed,hv,hv
2018-05-28T19:03:29.630Z,19.4035,-155.2865,0.18,3.01,ml,35,46,0.01427,0.08,hv,hv70201367,2018-08-28T16:27:52.040Z,"5km WSW of Volcano, Hawaii",earthquake,0.18,0.23,0.138,25,reviewed,hv,hv
2018-05-28T18:59:50.330Z,19.4086666,-155.281662,0.53,2.63,ml,20,40,0.009239,0.13,hv,hv70201362,2018-05-28T19:05:31.010Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.2,0.29,5,automatic,hv,hv
2018-05-28T18:59:10.930Z,19.3921661,-155.2786713,1.31,2.6,ml,8,193,0.005716,0.12,hv,hv70201357,2018-05-28T19:04:52.300Z,"6km SW of Volcano, Hawaii",earthquake,0.68,0.31,0.36,10,automatic,hv,hv
2018-05-28T18:56:30.770Z,19.4066658,-155.2878265,1.24,1.73,md,14,91,0.01343,0.14,hv,hv70201342,2018-05-28T18:59:34.930Z,"5km WSW of Volcano, Hawaii",earthquake,0.32,0.3,0.18,9,automatic,hv,hv
2018-05-28T18:51:19.430Z,19.4001675,-155.2633362,1,2.62,ml,23,66,0.003185,0.19,hv,hv70201332,2018-05-28T18:56:57.620Z,"4km SW of Volcano, Hawaii",earthquake,0.33,0.28,0.28,11,automatic,hv,hv
2018-05-28T18:36:07.020Z,19.4134998,-155.2781677,1.16,2.66,ml,36,35,0.006961,0.21,hv,hv70201307,2018-05-28T18:41:47.450Z,"4km WSW of Volcano, Hawaii",earthquake,0.36,0.21,0.36,14,automatic,hv,hv
2018-05-28T18:29:39.950Z,19.4013329,-155.2676697,3.74,2.41,ml,11,103,0.003441,0.24,hv,hv70201292,2018-05-28T18:35:21.350Z,"4km SW of Volcano, Hawaii",earthquake,1.35,1.02,0.34,3,automatic,hv,hv
2018-05-28T18:28:19.400Z,19.4003334,-155.2913361,0.25,1.89,md,16,61,0.01646,0.14,hv,hv70201287,2018-05-28T18:31:12.290Z,"6km WSW of Volcano, Hawaii",earthquake,0.19,0.27,0.42,8,automatic,hv,hv
2018-05-28T18:25:21.130Z,19.4133339,-155.2810059,0.27,2.29,ml,18,85,0.005201,0.19,hv,hv70201272,2018-05-28T18:30:59.370Z,"4km WSW of Volcano, Hawaii",earthquake,0.33,0.18,0.3,4,automatic,hv,hv
2018-05-28T18:16:01.910Z,19.3846664,-155.2706604,0.07,2.36,ml,11,128,0.0106,0.12,hv,hv70201242,2018-05-28T18:21:45.060Z,"6km SW of Volcano, Hawaii",earthquake,0.35,0.25,0.3,6,automatic,hv,hv
2018-05-28T18:16:01.150Z,19.3899994,-155.2568359,0.78,2.31,ml,19,98,0.006867,0.25,hv,hv70201237,2018-05-28T18:21:40.880Z,"4km SSW of Volcano, Hawaii",earthquake,0.31,0.25,0.24,7,automatic,hv,hv
2018-05-28T17:57:00.510Z,19.4025002,-155.2641602,1.06,2.56,ml,22,81,0.00459,0.27,hv,hv70201187,2018-05-28T18:02:39.650Z,"4km SW of Volcano, Hawaii",earthquake,0.48,0.41,0.41,11,automatic,hv,hv
2018-05-28T17:56:23.470Z,19.4039993,-155.2471619,1.02,2.72,ml,9,154,0.01445,0.08,hv,hv70201182,2018-05-28T18:02:02.970Z,"3km SSW of Volcano, Hawaii",earthquake,0.4,0.65,0.39,12,automatic,hv,hv
2018-05-28T17:55:49.260Z,19.4088326,-155.2938385,1.45,2.38,ml,19,58,0.01234,0.24,hv,hv70201177,2018-05-28T18:01:28.520Z,"6km WSW of Volcano, Hawaii",earthquake,0.4,0.44,0.35,6,automatic,hv,hv
2018-05-28T17:54:01.070Z,19.4060001,-155.2798309,-0.81,2.26,ml,7,132,0.01514,0.09,hv,hv70201172,2018-05-29T01:56:28.119Z,"5km WSW of Volcano, Hawaii",earthquake,0.43,0.62,0.34,7,automatic,hv,hv
2018-05-28T17:54:00.330Z,19.3953342,-155.2733307,0.77,2.26,ml,20,55,0.0002967,0.22,hv,hv70201167,2018-05-28T17:59:41.450Z,"5km SW of Volcano, Hawaii",earthquake,0.33,0.27,0.38,7,automatic,hv,hv
2018-05-28T17:50:57.970Z,19.4130001,-155.2768402,1.19,2.3,ml,21,56,0.008272,0.23,hv,hv70201152,2018-05-28T17:56:38.360Z,"4km WSW of Volcano, Hawaii",earthquake,0.5,0.28,0.24,6,automatic,hv,hv
2018-05-28T17:46:48.000Z,19.4063339,-155.2624969,0.43,2.3,ml,16,82,0.006234,0.18,hv,hv70201137,2018-05-28T17:52:26.590Z,"3km SW of Volcano, Hawaii",earthquake,0.34,0.24,0.23,8,automatic,hv,hv
2018-05-28T17:44:58.300Z,19.4243336,-155.255661,0.44,2.31,ml,26,69,0.005146,0.18,hv,hv70201132,2018-05-28T17:50:40.010Z,"2km WSW of Volcano, Hawaii",earthquake,0.26,0.28,0.4,13,automatic,hv,hv
2018-05-28T17:42:18.180Z,19.4085007,-155.2931671,0.38,2.49,ml,14,88,0.0125,0.32,hv,hv70201127,2018-05-28T17:47:59.450Z,"6km WSW of Volcano, Hawaii",earthquake,0.56,0.45,0.39,4,automatic,hv,hv
2018-05-28T17:40:42.500Z,19.4053326,-155.2668304,0.52,2.66,ml,26,50,0.007094,0.21,hv,hv70201122,2018-05-28T17:46:23.700Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.18,0.34,12,automatic,hv,hv
2018-05-28T17:39:18.730Z,19.4071674,-155.2671661,1.89,2.1,ml,11,123,0.008443,0.19,hv,hv70201117,2018-05-28T17:44:57.950Z,"4km SW of Volcano, Hawaii",earthquake,0.69,0.41,4.37,3,automatic,hv,hv
2018-05-28T17:32:30.250Z,19.4095001,-155.2745056,-0.77,2.34,ml,19,105,0.01216,0.33,hv,hv70201087,2018-05-28T17:38:14.410Z,"4km WSW of Volcano, Hawaii",earthquake,0.59,0.32,0.26,14,automatic,hv,hv
2018-05-28T17:32:29.020Z,19.4036674,-155.2796631,1.21,2.36,ml,36,31,0.01002,0.26,hv,hv70201082,2018-05-28T17:38:08.820Z,"5km SW of Volcano, Hawaii",earthquake,0.3,0.28,0.26,15,automatic,hv,hv
2018-05-28T17:30:40.000Z,19.4001675,-155.2798309,3.41,1.85,md,8,194,0.01786,0.15,hv,hv70201077,2018-05-28T17:33:41.260Z,"5km SW of Volcano, Hawaii",earthquake,1.65,1.25,,3,automatic,hv,hv
2018-05-28T17:29:22.070Z,19.383667,-155.2681732,1.16,2.38,ml,11,68,0.01273,0.37,hv,hv70201067,2018-05-28T17:35:02.350Z,"6km SSW of Volcano, Hawaii",earthquake,0.66,0.43,0.51,3,automatic,hv,hv
2018-05-28T17:21:33.590Z,19.4018326,-155.2830048,0.4,2.73,ml,26,36,0.01093,0.18,hv,hv70201037,2018-05-28T17:27:14.460Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.27,0.3,16,automatic,hv,hv
2018-05-28T17:20:13.850Z,19.4106674,-155.2798309,1.05,2.26,ml,20,64,0.008039,0.12,hv,hv70201032,2018-05-28T17:25:54.100Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.21,0.23,8,automatic,hv,hv
2018-05-28T17:17:13.770Z,19.3880005,-155.2631683,6.75,2.68,ml,8,99,0.01147,0.24,hv,hv70201022,2018-05-28T17:23:01.970Z,"5km SSW of Volcano, Hawaii",earthquake,2.59,1.64,0.61,3,automatic,hv,hv
2018-05-28T17:17:13.450Z,19.3941669,-155.2743378,0.46,2.68,ml,18,63,0.001363,0.2,hv,hv70201017,2018-05-28T17:22:52.820Z,"5km SW of Volcano, Hawaii",earthquake,0.3,0.36,0.33,9,automatic,hv,hv
2018-05-28T17:03:56.480Z,19.4200001,-155.2818298,1.59,2.36,ml,32,32,0.00316,0.22,hv,hv70200972,2018-05-28T17:09:33.240Z,"4km WSW of Volcano, Hawaii",earthquake,0.35,0.18,0.24,7,automatic,hv,hv
2018-05-28T17:01:42.800Z,19.4173336,-155.2696686,0.77,2.24,ml,17,63,0.009873,0.12,hv,hv70200962,2018-05-28T17:07:20.070Z,"3km WSW of Volcano, Hawaii",earthquake,0.21,0.21,0.2,6,automatic,hv,hv
2018-05-28T16:57:10.760Z,19.4256668,-155.2664948,0.27,2.53,ml,19,124,0.001796,0.22,hv,hv70200957,2018-05-28T17:02:51.060Z,"3km W of Volcano, Hawaii",earthquake,0.3,0.25,0.51,14,automatic,hv,hv
2018-05-28T16:54:54.430Z,19.4249992,-155.284668,0.75,1.81,md,17,76,0.005665,0.2,hv,hv70200947,2018-05-28T16:58:01.870Z,"4km W of Volcano, Hawaii",earthquake,0.33,0.16,0.05,4,automatic,hv,hv
2018-05-28T16:52:38.330Z,19.4203339,-155.279007,-0.28,2.56,ml,25,52,0.004604,0.18,hv,hv70200942,2018-05-28T16:58:18.070Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.17,0.31,10,automatic,hv,hv
2018-05-28T16:46:12.770Z,19.4163342,-155.2628326,0.63,2.28,ml,15,90,0.006903,0.14,hv,hv70200922,2018-05-28T16:51:51.720Z,"3km WSW of Volcano, Hawaii",earthquake,0.24,0.17,0.13,4,automatic,hv,hv
2018-05-28T16:43:21.000Z,19.4208336,-155.2663269,1.07,2.68,ml,12,57,0.005536,0.2,hv,hv70200902,2018-05-28T16:49:00.670Z,"3km WSW of Volcano, Hawaii",earthquake,0.36,0.23,0.22,8,automatic,hv,hv
2018-05-28T16:40:10.160Z,19.4105,-155.2921667,0.41,3.15,ml,30,48,0.01043,0.11,hv,hv70200897,2018-08-28T16:27:49.040Z,"6km WSW of Volcano, Hawaii",earthquake,0.16,0.16,0.129,39,reviewed,hv,hv
2018-05-28T16:37:40.750Z,19.402,-155.2796667,0.44,3.35,ml,23,58,0.008709,0.07,hv,hv70200887,2018-08-28T16:27:49.040Z,"5km SW of Volcano, Hawaii",earthquake,0.19,0.11,0.26,19,reviewed,hv,hv
2018-05-28T16:36:42.820Z,19.4118333,-155.2696667,0.59,3.08,md,23,51,0.009243,0.08,hv,hv70200882,2018-08-28T16:27:48.040Z,"3km WSW of Volcano, Hawaii",earthquake,0.21,0.16,0.303,7,reviewed,hv,hv
2018-05-28T16:33:38.880Z,19.4193333,-155.2838333,-0.1,3.23,ml,23,63,0.001681,0.11,hv,hv70200877,2018-08-28T16:27:48.040Z,"4km WSW of Volcano, Hawaii",earthquake,0.2,0.11,0.162,48,reviewed,hv,hv
2018-05-28T16:30:47.800Z,19.4113331,-155.2766724,1.08,2.39,ml,15,163,0.00942,0.15,hv,hv70200872,2018-05-28T16:36:26.550Z,"4km WSW of Volcano, Hawaii",earthquake,0.34,0.24,0.17,9,automatic,hv,hv
2018-05-28T16:29:13.610Z,19.3986664,-155.2754974,0.7,2.66,ml,23,91,0.003719,0.22,hv,hv70200867,2018-05-28T16:34:53.250Z,"5km SW of Volcano, Hawaii",earthquake,0.3,0.21,0.31,9,automatic,hv,hv
2018-05-28T16:20:54.600Z,19.3998337,-155.2875061,0.1,2.54,ml,18,80,0.01382,0.32,hv,hv70200857,2018-05-28T16:26:32.290Z,"6km WSW of Volcano, Hawaii",earthquake,0.28,0.41,0.43,5,automatic,hv,hv
2018-05-28T16:01:44.060Z,19.4211674,-155.2531738,0.32,2.43,ml,32,49,0.007562,0.18,hv,hv70200777,2018-05-28T16:07:25.650Z,"1km WSW of Volcano, Hawaii",earthquake,0.24,0.21,2.16,21,automatic,hv,hv
2018-05-28T15:49:52.350Z,19.4125004,-155.2968292,-0.93,2.56,ml,19,55,0.009981,0.32,hv,hv70200737,2018-05-28T15:55:30.850Z,"6km WSW of Volcano, Hawaii",earthquake,0.31,0.42,0.35,7,automatic,hv,hv
2018-05-28T15:47:42.060Z,19.4111671,-155.2818298,1.01,2.2,ml,19,66,0.006806,0.14,hv,hv70200732,2018-05-28T15:53:21.580Z,"5km WSW of Volcano, Hawaii",earthquake,0.25,0.27,0.26,7,automatic,hv,hv
2018-05-28T15:43:13.760Z,19.3924999,-155.261673,-0.58,2.14,md,18,88,0.00704,0.34,hv,hv70200717,2018-05-28T15:46:21.900Z,"4km SSW of Volcano, Hawaii",earthquake,0.35,0.27,0.14,8,automatic,hv,hv
2018-05-28T15:39:14.530Z,19.4026661,-155.2964935,0.32,2.78,ml,30,46,0.01889,0.38,hv,hv70200712,2018-05-28T15:44:55.800Z,"6km WSW of Volcano, Hawaii",earthquake,0.32,0.42,0.16,7,automatic,hv,hv
2018-05-28T15:37:02.000Z,19.4006672,-155.287674,0.7,2.6,ml,36,34,0.01425,0.2,hv,hv70200707,2018-05-28T15:42:41.560Z,"6km WSW of Volcano, Hawaii",earthquake,0.18,0.22,0.26,17,automatic,hv,hv
2018-05-28T15:31:33.120Z,19.424,-155.2616667,0.18,2.6,ml,19,125,0.001178,0.09,hv,hv70200692,2018-08-28T16:27:46.040Z,"2km WSW of Volcano, Hawaii",earthquake,0.2,0.1,0.176,11,reviewed,hv,hv
2018-05-28T15:31:11.870Z,19.3938332,-155.2749939,0.4,2.54,ml,7,275,0.001989,0.06,hv,hv70200687,2018-05-28T15:36:49.600Z,"5km SW of Volcano, Hawaii",earthquake,0.62,0.16,0.62,12,automatic,hv,hv
2018-05-28T15:29:07.670Z,19.4044991,-155.2858276,0.13,2.61,ml,21,64,0.0132,0.27,hv,hv70200682,2018-05-28T15:34:47.070Z,"5km WSW of Volcano, Hawaii",earthquake,0.26,0.31,0.53,18,automatic,hv,hv
2018-05-28T15:26:21.320Z,19.4006672,-155.260498,0.41,2.66,ml,29,67,0.005754,0.28,hv,hv70200677,2018-05-28T15:32:01.510Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.21,0.51,16,automatic,hv,hv
2018-05-28T15:14:37.410Z,19.3991661,-155.2734985,1.01,2.13,ml,14,109,0.003781,0.22,hv,hv70200637,2018-05-28T15:20:17.850Z,"5km SW of Volcano, Hawaii",earthquake,0.45,0.28,3.46,5,automatic,hv,hv
2018-05-28T15:11:40.860Z,19.3953342,-155.2916718,2.7,2.83,ml,20,57,0.01285,0.34,hv,hv70200632,2018-05-28T23:14:22.285Z,"6km SW of Volcano, Hawaii",earthquake,0.56,0.76,0.47,13,automatic,hv,hv
2018-05-28T15:09:52.380Z,19.3973331,-155.269165,0.31,2.53,ml,15,80,0.003092,0.18,hv,hv70200622,2018-05-28T15:15:33.320Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.21,0.4,8,automatic,hv,hv
2018-05-28T15:06:47.770Z,19.4278336,-155.3078308,3.55,2.39,md,16,91,0.01715,0.3,hv,hv70200617,2018-05-28T15:10:03.770Z,"7km W of Volcano, Hawaii",earthquake,0.6,1.09,0.38,4,automatic,hv,hv
2018-05-28T15:00:59.900Z,19.4113331,-155.2768402,0.43,2.46,ml,29,38,0.009303,0.27,hv,hv70200612,2018-05-28T15:06:39.510Z,"4km WSW of Volcano, Hawaii",earthquake,0.25,0.19,1.78,20,automatic,hv,hv
2018-05-28T14:50:33.920Z,19.416666,-155.2823334,0.5,2.28,ml,20,53,0.001937,0.24,hv,hv70200592,2018-05-28T22:53:06.701Z,"4km WSW of Volcano, Hawaii",earthquake,0.29,0.15,0.35,7,automatic,hv,hv
2018-05-28T14:49:17.320Z,19.4204998,-155.2595062,1.64,2.53,ml,9,202,0.002864,0.09,hv,hv70200582,2018-05-28T14:54:56.730Z,"2km WSW of Volcano, Hawaii",earthquake,0.6,0.22,0.4,5,automatic,hv,hv
2018-05-28T14:45:19.550Z,19.4036674,-155.2915039,1.73,3.12,ml,11,112,0.01722,0.21,hv,hv70200567,2018-05-28T14:51:01.160Z,"6km WSW of Volcano, Hawaii",earthquake,0.57,0.5,0.22,12,automatic,hv,hv
2018-05-28T14:43:38.040Z,19.4045,-155.2875,-0.02,3.11,ml,17,99,0.01348,0.08,hv,hv70200562,2018-08-28T16:27:45.040Z,"5km WSW of Volcano, Hawaii",earthquake,0.16,0.22,0.178,19,reviewed,hv,hv
2018-05-28T14:42:01.750Z,19.4330006,-155.2916718,-0.26,2.64,ml,15,60,0.01198,0.14,hv,hv70200552,2018-05-28T14:47:37.030Z,"5km W of Volcano, Hawaii",earthquake,0.21,0.26,4.68,6,automatic,hv,hv
2018-05-28T14:37:53.480Z,19.4283333,-155.2695007,1.36,2.34,ml,11,132,0.002123,0.14,hv,hv70200547,2018-05-28T14:43:30.000Z,"3km W of Volcano, Hawaii",earthquake,0.61,0.38,0.23,4,automatic,hv,hv
